Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
-1,128,-1,0.00135822,40773.89,27689972,ML_Laplace.mtx,CSR,CUDA,40.77389
-1,256,-1,0.00135238,40949.87,27689972,ML_Laplace.mtx,CSR,CUDA,40.949870000000004
-1,512,-1,0.00138732,39918.79,27689972,ML_Laplace.mtx,CSR,CUDA,39.91879
-1,1024,-1,0.00153327,36118.84,27689972,ML_Laplace.mtx,CSR,CUDA,36.11884
-1,128,-1,0.00442631,346.29,766396,dc1.mtx,CSR,CUDA,0.34629000000000004
-1,256,-1,0.00442845,346.12,766396,dc1.mtx,CSR,CUDA,0.34612
-1,512,-1,0.00443037,345.97,766396,dc1.mtx,CSR,CUDA,0.34597
-1,1024,-1,0.00442937,346.05,766396,dc1.mtx,CSR,CUDA,0.34605
-1,128,-1,3.542e-05,40173.78,711558,thermomech_TK.mtx,CSR,CUDA,40.17378
-1,256,-1,3.64e-05,39093.16,711558,thermomech_TK.mtx,CSR,CUDA,39.093160000000005
-1,512,-1,3.43e-05,41493.17,711558,thermomech_TK.mtx,CSR,CUDA,41.49317
-1,1024,-1,3.918e-05,36324.74,711558,thermomech_TK.mtx,CSR,CUDA,36.32474
-1,128,-1,2.671e-05,43018.96,574458,thermal1.mtx,CSR,CUDA,43.01896
-1,256,-1,2.688e-05,42737.32,574458,thermal1.mtx,CSR,CUDA,42.73732
-1,512,-1,2.738e-05,41968.0,574458,thermal1.mtx,CSR,CUDA,41.968
-1,1024,-1,2.873e-05,39995.13,574458,thermal1.mtx,CSR,CUDA,39.995129999999996
-1,128,-1,1.773e-05,54612.05,484256,af23560.mtx,CSR,CUDA,54.61205
-1,256,-1,1.572e-05,61603.91,484256,af23560.mtx,CSR,CUDA,61.603910000000006
-1,512,-1,1.569e-05,61729.55,484256,af23560.mtx,CSR,CUDA,61.72955
-1,1024,-1,1.914e-05,50612.04,484256,af23560.mtx,CSR,CUDA,50.61204
-1,128,-1,8.86e-06,11.06,49,cage4.mtx,CSR,CUDA,0.01106
-1,256,-1,7.8e-06,12.57,49,cage4.mtx,CSR,CUDA,0.01257
-1,512,-1,8.34e-06,11.76,49,cage4.mtx,CSR,CUDA,0.01176
-1,1024,-1,8.43e-06,11.63,49,cage4.mtx,CSR,CUDA,0.011630000000000001
-1,128,-1,9.72e-06,822.63,3996,olm1000.mtx,CSR,CUDA,0.82263
-1,256,-1,8.15e-06,980.95,3996,olm1000.mtx,CSR,CUDA,0.9809500000000001
-1,512,-1,8.31e-06,962.06,3996,olm1000.mtx,CSR,CUDA,0.9620599999999999
-1,1024,-1,8.72e-06,916.51,3996,olm1000.mtx,CSR,CUDA,0.9165099999999999
-1,128,-1,1.246e-05,9138.1,56934,rdist2.mtx,CSR,CUDA,9.1381
-1,256,-1,1.314e-05,8664.17,56934,rdist2.mtx,CSR,CUDA,8.66417
-1,512,-1,1.635e-05,6963.55,56934,rdist2.mtx,CSR,CUDA,6.963550000000001
-1,1024,-1,2.331e-05,4885.19,56934,rdist2.mtx,CSR,CUDA,4.88519
-1,128,-1,0.00138836,41350.52,28704672,nlpkkt80.mtx,CSR,CUDA,41.350519999999996
-1,256,-1,0.00139161,41253.91,28704672,nlpkkt80.mtx,CSR,CUDA,41.253910000000005
-1,512,-1,0.00137934,41620.85,28704672,nlpkkt80.mtx,CSR,CUDA,41.62085
-1,1024,-1,0.0014942,38421.42,28704672,nlpkkt80.mtx,CSR,CUDA,38.42142
-1,128,-1,2.128e-05,46293.61,492564,lung2.mtx,CSR,CUDA,46.29361
-1,256,-1,2.301e-05,42804.85,492564,lung2.mtx,CSR,CUDA,42.80485
-1,512,-1,2.338e-05,42142.71,492564,lung2.mtx,CSR,CUDA,42.14271
-1,1024,-1,2.342e-05,42062.1,492564,lung2.mtx,CSR,CUDA,42.0621
-1,128,-1,4.522e-05,54613.51,1234877,amazon0302.mtx,CSR,CUDA,54.613510000000005
-1,256,-1,4.824e-05,51197.22,1234877,amazon0302.mtx,CSR,CUDA,51.19722
